,Date,Close,Volume,Fluctuations,Lag1,Lag2,Lag3,Lag4,Lag5,Change_wrt_market,ma21_Close,ma21_Volume,ma21_Fluctuations,CCI,Time,Headlines,News,Change_wrt_market_x,Anomaly
13,2020-01-20,226.5500030517578,4546367.0,8.100006103515625,-1.8499908447265625,6.5500030517578125,9.949996948242188,12.199996948242188,12.949996948242188,0.7828758137328526,,,,,11.30 am,Adani Enterprises Denies Wrongdoing Amid Allegations Of Coal Supply Contract Irregularities," Adani Enterprises on Monday said that it has not done anything wrong in supply of the dry-fuel amid reports that the CBI registered a case against the company for alleged coal supply contract irregularities.The firm was replying to the BSE in response to the clarification sought by the bourse on a media report which said that the Central Bureau of Investigation (CBI) had booked ""Adani Enterprises, officers for alleged irregularities in coal supply contract"".""In this context, please note that the subject matter is an old one. The company has complied with the process, all formalities and relevant laws for the subject supply of coal. The company has not done anything wrong in supply of coal.""The company further said that it is a preliminary investigation report only and added that it shall respond to the same and shall also put forth the factual position to the authority.The shares of Adani Enterprises were trading at Rs 225.35 a piece on BSE, down 1.31 per cent from the previous close.Close  Related stories NTPC targets 60 GW renewable energy capacity by 2032Allow life insurers to play bigger role in healthcare ecosystem, HDFC Life chief Deepak Parekh urges... In its FIR filed on Wednesday after a detailed preliminary enquiry in the matter, the CBI booked Adani Enterprises Ltd, the then NCCF chairman Virender Singh, the then managing director G P Gupta and senior advisor SC Singhal under IPC sections related to alleged criminal conspiracy, cheating under Indian Penal Code and Provisions of Prevention of Corruption Act, officials said last week.
   ",,
14,2020-01-21,224.25,2813526.0,6.5,-2.3000030517578125,-4.149993896484375,4.25,7.649993896484375,9.899993896484375,2.268863335989311,,,,,,,,,
15,2020-01-22,225.89999389648438,2939366.0,6.850006103515625,1.649993896484375,-0.6500091552734375,-2.5,5.899993896484375,9.29998779296875,-1.42247536179584,,,,,,,,,
16,2020-01-23,229.60000610351562,2650092.0,5.4499969482421875,3.70001220703125,5.350006103515625,3.0500030517578125,1.20001220703125,9.600006103515625,2.6998070447927094,,,,,,,,,
17,2020-01-24,229.75,7154795.0,13.399993896484375,0.149993896484375,3.850006103515625,5.5,3.1999969482421875,1.350006103515625,0.11718962731114826,,,,,,,,,
18,2020-01-27,230.5500030517578,5293975.0,10.399993896484375,0.8000030517578125,0.9499969482421875,4.6500091552734375,6.3000030517578125,4.0,-0.3299739184570872,,,,,,,,,
19,2020-01-28,229.89999389648438,2161711.0,5.399993896484375,-0.6500091552734375,0.149993896484375,0.29998779296875,4.0,5.649993896484375,0.5406331930629138,,,,,,,,,
20,2020-01-29,232.3000030517578,3738186.0,7.350006103515625,2.4000091552734375,1.75,2.5500030517578125,2.6999969482421875,6.4000091552734375,1.707659692499671,217.6809539794922,3813252.476190476,7.36190432593936,117.05132122992129,,,,,
21,2020-01-30,231.5,2192123.0,4.5500030517578125,-0.8000030517578125,1.600006103515625,0.9499969482421875,1.75,1.899993896484375,0.4458048930289175,218.80714416503906,3843680.8571428573,7.3976186116536455,86.33771801063034,,,,,
22,2020-01-31,229.4499969482422,2720308.0,7.4000091552734375,-2.0500030517578125,-2.850006103515625,-0.4499969482421875,-1.100006103515625,-0.3000030517578125,1.4461383017977998,219.67619178408668,3830746.1428571427,7.4785715738932295,76.25828895356851,,,,,
23,2020-02-03,220.89999389648438,2720614.0,9.04998779296875,-8.550003051757812,-10.600006103515625,-11.400009155273438,-9.0,-9.650009155273438,1.7535227975383108,220.27619134812127,3840660.095238095,7.597618466331845,3.824455138339219,,,,,
24,2020-02-04,225.4499969482422,2028088.0,5.0999908447265625,4.5500030517578125,-4.0,-6.0500030517578125,-6.850006103515625,-4.4499969482421875,0.8874123126627059,221.509524390811,3729941.476190476,7.36428469703311,31.582880130475065,,,,,
25,2020-02-05,236.25,8985919.0,16.75,10.800003051757812,15.350006103515625,6.8000030517578125,4.75,3.9499969482421875,5.240873404042043,223.04285757882255,4016598.5714285714,7.916665940057664,89.98108348377195,5.20 pm,Adani Enterprises Net Profit Surges To Rs 383 Cr In December Quarter," Adani Enterprises Ltd (AEL) on Wednesday said its net profit rose over fourfold to Rs 382.98 crore in the December 2019 quarter, helped by higher income. The Adani Group's flagship firm had clocked a net profit of Rs 80.09 crore during the year-ago quarter, AEL said in a BSE filing.Its total income during the October-December 2019 period was Rs 11,075.32 crore, higher from Rs 10,548.14 crore in the year-ago period.The company's expenses were Rs 10,635.16 crore, compared with Rs 10,443.76 crore a year ago.In a statement, Adani Group Chairman Gautam Adani said, ""We at Adani Enterprises continue to focus on incubating assets in the transportation and utilities space. These new India-centric businesses will be instrumental in the economic growth of the country. At the same time, it will endorse our work and take the benefits to masses.""In the mining services business, production volume at the Parsa Kente coal mine in Chhattisgarh increased 26 per cent to 4.71 million tonnes (MT) as against 3.74 MT in the third quarter of 2018-19.Close  Related stories NTPC targets 60 GW renewable energy capacity by 2032Allow life insurers to play bigger role in healthcare ecosystem, HDFC Life chief Deepak Parekh urges... During the quarter, the coal production at Gare Pelma III mine in Chhattisgarh was commenced with a volume of 0.06 MT.In solar manufacturing, the company has established India's largest solar cell and module manufacturing unit in Mundra SEZ. The plant has an installed capacity of 1.2 gigawatt (GW) fully integrated cell and module manufacturing unit. In the third quarter of 2021-20, volume witnessed a strong growth of 102 per cent to 283 megawatt (MW) modules as against 140 MW modules in the year-ago quarter.In the food business, the company has maintained its leadership position with its Fortune brand and continues to lead the refined edible oil market with more than 20 per cent market share.
   ",5.240873404042043,1.0
26,2020-02-06,236.5,8852675.0,9.5,0.25,11.050003051757812,15.600006103515625,7.0500030517578125,5.0,0.26214760116421437,224.7095242454892,4163742.4285714286,7.9404754638671875,136.27144326370882,11.40 am,"Adani Enterpris Consolidated December 2019 Net Sales At Rs 10,948.17 Crore, Up 4.97% Y-o-Y"," Reported Consolidated quarterly numbers for Adani Enterprises are:Net Sales at Rs 10,948.17 crore in December 2019 up 4.97% from Rs. 10,429.67 crore in December 2018.Quarterly Net Profit at Rs. 426.26 crore in December 2019 up 362.07% from Rs. 92.25 crore in December 2018.EBITDA stands at Rs. 884.46 crore in December 2019 up 57.51% from Rs. 561.54 crore in December 2018.Adani Enterpris EPS has increased to Rs. 3.88 in December 2019 from Rs. 0.84 in December 2018. Adani Enterpris shares closed at 236.25 on February 05, 2020 (NSE) and has given 89.45% returns over the last 6 months and 90.14% over the last 12 months.",,
27,2020-02-07,239.5,5052443.0,6.899993896484375,3.0,3.25,14.050003051757812,18.600006103515625,10.050003051757812,-3.8880679736002435,226.2095242454892,4237855.761904762,7.935713268461681,137.29702311331602,,,,,
28,2020-02-10,244.5,5588211.0,7.5999908447265625,5.0,8.0,8.25,19.050003051757812,23.600006103515625,-3.7782591518873696,227.8952382405599,4372097.619047619,7.9595220656622026,161.29698764302813,,,,,
29,2020-02-11,245.3000030517578,3533751.0,4.95001220703125,0.8000030517578125,5.8000030517578125,8.800003051757812,9.050003051757812,19.850006103515625,0.5152725138745408,229.4047619047619,4372406.380952381,7.878570556640625,178.56112082437542,9.28 pm,Adani Enterprises Arm Incorporates Three Wholly-owned Subsidiaries,"  on Tuesday said its arm AAHL has incorporated three wholly-owned subsidiaries -- VSSL, GMSL and PISL.The company said the three entities incorporated by Adani Airport Holdings Limited, a WOS (wholly-owned subsidiary) of the company for operating and maintaining the airports and carrying out the commercial activities in and outside the airports, are yet to commence business operations.""AAHL, a wholly-owned Subsidiary of the Company has incorporated WOS namely, 'Vijaynagara Smart Solutions Limited' (VSSL), 'Gomti Metropolis Solutions Limited' (GMSL), 'Periyar Infrastructure Services Limited' (PISL) on February 10, 2020,"" the company said in a regulatory filing.All four entities have an authorised share capital of Rs one lakh each, it said.
   ",,
30,2020-02-12,249.6999969482422,4490312.0,6.399993896484375,4.399993896484375,5.1999969482421875,10.199996948242188,13.199996948242188,13.449996948242188,2.3277837134347292,231.08809480212983,4501698.285714285,8.009522937593006,186.2215477344968,,,,,
31,2020-02-13,251.4499969482422,2563148.0,4.5,1.75,6.149993896484375,6.9499969482421875,11.949996948242188,14.949996948242188,-3.22077757769859,232.74761817568825,4529368.238095238,7.961903889973958,176.5900482988469,,,,,
32,2020-02-14,256.1499938964844,4968325.0,7.0500030517578125,4.6999969482421875,6.4499969482421875,10.849990844726562,11.649993896484375,16.649993896484375,-3.718344566448044,234.46904645647322,4562127.571428572,8.035713559105282,181.69769089522816,,,,,
33,2020-02-17,252.5,2411524.0,5.75,-3.649993896484375,1.0500030517578125,2.8000030517578125,7.1999969482421875,8.0,2.5514986199749847,235.61666579473587,4162164.714285714,7.569046747116816,141.74145784378192,,,,,
34,2020-02-18,249.4499969482422,2430446.0,6.399993896484375,-3.0500030517578125,-6.6999969482421875,-2.0,-0.25,4.149993896484375,2.729913680804906,236.70714169456846,4061406.5714285714,7.488093784877232,90.90358310593025,,,,,
35,2020-02-19,254.0,2101729.0,5.600006103515625,4.5500030517578125,1.5,-2.149993896484375,2.5500030517578125,4.3000030517578125,1.6397619736448559,238.12380836123512,4027511.476190476,7.445236932663691,109.20944181281386,,,,,
36,2020-02-20,258.6499938964844,3108173.0,8.350006103515625,4.649993896484375,9.199996948242188,6.149993896484375,2.5,7.1999969482421875,-4.927542013394244,239.68333217075892,4035549.904761905,7.516665504092262,123.45643647422685,,,,,
37,2020-02-24,247.25,3309214.0,11.75,-11.399993896484375,-6.75,-2.1999969482421875,-5.25,-8.899993896484375,2.117577596980777,240.5238080705915,4066936.6666666665,7.8166656494140625,59.960194671261604,,,,,
38,2020-02-25,246.4499969482422,3309962.0,9.350006103515625,-0.8000030517578125,-12.199996948242188,-7.5500030517578125,-3.0,-6.0500030517578125,1.2150874107840413,241.3190460205078,3883849.380952381,7.623809087844122,40.08809216326832,,,,,
39,2020-02-26,242.8000030517578,2897390.0,5.3000030517578125,-3.649993896484375,-4.4499969482421875,-15.849990844726562,-11.199996948242188,-6.649993896484375,1.4633974657815494,241.90237935384116,3769726.285714286,7.380952380952381,11.893994149842168,,,,,
40,2020-02-27,234.14999389648438,3568055.0,9.399993896484375,-8.650009155273438,-12.300003051757812,-13.100006103515625,-24.5,-19.850006103515625,9.204805854721895,242.1047603062221,3836695.0476190476,7.571428571428571,-46.47442104442669,,,,,
41,2020-02-28,218.64999389648438,3364181.0,9.800003051757812,-15.5,-24.150009155273438,-27.800003051757812,-28.600006103515625,-40.0,1.7844712014933355,241.4547598702567,3818885.285714286,7.6880950927734375,-144.74718813810392,,,,,
42,2020-03-02,218.60000610351562,3162614.0,10.550003051757812,-0.04998779296875,-15.54998779296875,-24.199996948242188,-27.849990844726562,-28.649993896484375,0.03711515495404838,240.8404744466146,3865099.1428571427,7.973809378487723,-135.57189518064206,,,,,
43,2020-03-03,225.75,2992170.0,9.399993896484375,7.149993896484375,7.100006103515625,-8.399993896484375,-17.050003051757812,-20.699996948242188,2.135043517647838,240.66428411574591,3878044.9523809524,8.069046747116815,-103.40642597880752,,,,,
44,2020-03-04,221.10000610351562,5216787.0,13.449996948242188,-4.649993896484375,2.5,2.45001220703125,-13.04998779296875,-21.699996948242188,4.451740121596036,240.67380850655692,3996910.3333333335,8.278570992606026,-129.3548207095326,,,,,
45,2020-03-05,221.75,3159080.0,7.5,0.649993896484375,-4.0,3.149993896484375,3.100006103515625,-12.399993896484375,1.837549908906639,240.49761817568825,4050767.095238095,8.392857142857142,-113.7819900414126,8.10 pm,Mauritius-based Dome To Acquire 2.75% Equity Share Of Adani Enterprises," Mauritius-based Dome Trade and Investment has said it will acquire 2.75 per cent equity of  from Universal Trade and Investments Ltd (Universal). Universal, also a Mauritius-based company and a part of the promotor group of Adani Enterprises, holds 3.02 crore equity shares of Adani Enterprises.Dome in a regulatory filing to the bourses said the indirect acquisition of 3.02 crore shares of Adani Enterprises or 2.75 per cent stake will be done through Acropolis Trade and Investments Ltd (Acropolis) which holds 100 per cent shares of Universal.""Acquirer shall indirectly acquire 3,02,49,700 equity shares held by Universal in target company,"" the regulatory filing said.Dome is a wholly-owned subsidiary of Acropolis, the filing said adding, Dome in turn has a wholly owned subsidiary in Mauritius viz. Fervent Trade and Investment Ltd (Fervent).The statement said that under the regulations, Dome has been regarded as acquirer and Acropolis has been treated as transferor.
   ",,
46,2020-03-06,214.75,4375226.0,9.25,-7.0,-6.350006103515625,-11.0,-3.850006103515625,-3.899993896484375,1.2725082223750528,239.47380865187873,3831210.285714286,8.035714285714286,-153.58487762119623,,,,,
47,2020-03-09,199.6999969482422,2763988.0,11.25,-15.050003051757812,-22.050003051757812,-21.400009155273438,-26.050003051757812,-18.900009155273438,1.4315189615018196,237.72142755417596,3541272.8095238097,8.119047619047619,-176.4279253953087,,,,,
48,2020-03-11,195.75,3763186.0,12.75,-3.9499969482421875,-19.0,-26.0,-25.350006103515625,-30.0,-29.743922990876495,235.63809422084265,3479879.619047619,8.397619338262649,-161.68292452322896,2.53 pm,"Adani Enterprises Wins Rs 1,546cr Project From NHAI"," Adani Enterprises Ltd (AEL) on Wednesday said it has won a Rs 1,546-crore project from National Highways Authority of India (NHAI) for building a stretch of NH-16 in Andhra Pradesh under Bharatmala Pariyojana. The project will be undertaken under the hybrid annuity mode.""The company led consortium has received a letter of award (LOA) from NHAI for ... six laning of Vijaywada Bypass from Gollapudi to Chinnakakani including major bridge across river Krishna in Vijayawada Gundugolanu section of NH-16 under Bharatmala Pariyojana on hybrid annuity mode,"" Adani Enterprises said in a regulatory filing to the BSE.Bharatmala Pariyojana is a government-sponsored and funded road and highways project.The company's bid project cost for the 17.88 km project was Rs 1,546.31 crore, the company said adding it will be completed in 2.5 years.Adani Enterprises would continue to evaluate and bid for attractive opportunities in transport sector which generates value for the stakeholders, it said.Close  Related stories NTPC targets 60 GW renewable energy capacity by 2032Allow life insurers to play bigger role in healthcare ecosystem, HDFC Life chief Deepak Parekh urges... ""The Group would use its expertise and experience of setting up complex and mammoth infrastructure projects in record time and to world class quality standards and also successfully operating them,"" the statement said.With this project award, Adani Group will have total four NHAI road projects under hybrid annuity mode spanning in the state of Chhattisgarh, Telangana and Andhra Pradesh.
   ",,
49,2020-03-12,162.14999389648438,4834390.0,23.449996948242188,-33.600006103515625,-37.55000305175781,-52.600006103515625,-59.600006103515625,-58.95001220703125,2.067559697461115,231.71666535877046,3443983.380952381,9.152381533668155,-221.3797387377896,,,,2.067559697461115,1.0
50,2020-03-13,148.75,7463176.0,31.600006103515625,-13.399993896484375,-47.0,-50.94999694824219,-66.0,-73.0,-2.1710056875276345,227.11904616582962,3631098.8571428573,10.421428862072172,-236.93478761667473,,,,-2.1710056875276345,1.0
51,2020-03-16,134.6999969482422,6582749.0,13.650009155273438,-14.050003051757812,-27.449996948242188,-61.05000305175781,-65.0,-80.05000305175781,1.2408376230594673,221.64285568963913,3730738.714285714,10.766667683919271,-221.43137874438787,,,,1.2408376230594673,1.0
52,2020-03-17,133.39999389648438,6388061.0,12.050003051757812,-1.3000030517578125,-15.350006103515625,-28.75,-62.350006103515625,-66.30000305175781,0.38534751056136596,216.02142697288878,3912877.4285714286,11.126191638764881,-178.56320586070348,,,,,
53,2020-03-18,130.1999969482422,4255688.0,9.900001525878906,-3.1999969482421875,-4.5,-18.550003051757812,-31.949996948242188,-65.55000305175781,0.4317138970295689,210.0238080705915,3878942.3333333335,11.261905851818266,-154.9196322246719,,,,0.4317138970295689,1.0
54,2020-03-19,128.89999389648438,5517080.0,14.75,-1.3000030517578125,-4.5,-5.8000030517578125,-19.850006103515625,-33.25,0.4117763344945759,204.13809349423363,4026825.9523809524,11.690477280389695,-138.58038529489428,,,,,
55,2020-03-20,137.6999969482422,4496351.0,12.900009155273438,8.800003051757812,7.5,4.3000030517578125,3.0,-11.050003051757812,1.1704269188066156,198.81666492280505,4125202.380952381,12.000001816522508,-106.35625825519666,,,,,
56,2020-03-23,120.9000015258789,1456143.0,16.800003051757812,-16.79999542236328,-7.999992370605469,-9.299995422363281,-12.499992370605469,-13.799995422363281,0.939907135047895,192.47856975737074,4094460.1904761903,12.53333500453404,-108.78536373666775,,,,0.939907135047895,1.0
57,2020-03-24,130.35000610351562,5125923.0,16.54999542236328,9.450004577636719,-7.3499908447265625,1.45001220703125,0.1500091552734375,-3.04998779296875,3.1176453523422816,186.36904652913412,4190543.523809524,12.923810686383929,-93.68313037206867,,,,,
58,2020-03-25,132.3000030517578,2771318.0,9.899993896484375,1.9499969482421875,11.400001525878906,-5.399993896484375,3.4000091552734375,2.100006103515625,0.2258154152277626,180.89523715064638,4164929.4285714286,12.835715157645089,-78.50776268919817,,,,,
59,2020-03-26,140.25,7980255.0,19.949996948242188,7.9499969482421875,9.899993896484375,19.349998474121094,2.5500030517578125,11.350006103515625,1.544574541473349,175.83809443882532,4387324.333333333,13.340476626441593,-56.049911784282145,,,,1.544574541473349,1.0
60,2020-03-27,128.0,4378366.0,24.75,-12.25,-4.3000030517578125,-2.350006103515625,7.099998474121094,-9.699996948242188,-40.14824009420278,170.37142762683686,4457847.0,14.266666957310267,-60.82586132368959,,,,-40.14824009420278,1.0
61,2020-03-30,128.6999969482422,2397592.0,8.800003051757812,0.6999969482421875,-11.550003051757812,-3.600006103515625,-1.6500091552734375,7.799995422363281,-0.12491226933191318,165.3499992007301,4402110.666666667,14.238095964704241,-69.88903300777793,,,,,
62,2020-03-31,137.60000610351562,2200227.0,9.0,8.900009155273438,9.600006103515625,-2.649993896484375,5.3000030517578125,7.25,1.8085057640010567,161.4904759724935,4346684.285714285,14.200000581287203,-50.16632161989985,,,,,
63,2020-04-01,133.9499969482422,1997603.0,7.149993896484375,-3.6500091552734375,5.25,5.9499969482421875,-6.3000030517578125,1.649993896484375,0.6630782048694254,157.4595231555757,4291207.571428572,14.038095383417039,-46.78902159307351,,,,,
64,2020-04-03,129.0500030517578,1761897.0,6.600006103515625,-4.899993896484375,-8.550003051757812,0.350006103515625,1.0500030517578125,-11.199996948242188,1.776060847427307,152.85476139613561,4232623.142857143,13.904762631370907,-52.62409809409814,,,,,
65,2020-04-07,138.14999389648438,2463474.0,10.5,9.099990844726562,4.1999969482421875,0.54998779296875,9.449996948242188,10.149993896484375,0.8046734903737294,148.9047608148484,4101513.0,13.764286586216517,-34.17989909056774,,,,,
66,2020-04-08,138.10000610351562,3237290.0,12.25,-0.04998779296875,9.050003051757812,4.1500091552734375,0.5,9.400009155273438,0.07321817972186881,144.92142777215867,4105237.285714286,13.990477062406994,-18.99913791625943,,,,0.07321817972186881,1.0
67,2020-04-09,142.4499969482422,2359428.0,6.25,4.3499908447265625,4.3000030517578125,13.399993896484375,8.5,4.8499908447265625,0.7588468505491202,141.47857048397972,4009246.904761905,13.847619919549851,3.554678661348902,,,,,
68,2020-04-13,146.0,2204560.0,12.449996948242188,3.5500030517578125,7.899993896484375,7.850006103515625,16.949996948242188,12.050003051757812,-1.923562846264278,138.92142777215867,3982607.476190476,13.904762631370907,29.545465254951374,,,,,
69,2020-04-15,145.25,3413325.0,7.75,-0.75,2.8000030517578125,7.149993896484375,7.100006103515625,16.199996948242188,0.6739812381750636,136.51666586739677,3965947.4285714286,13.66666739327567,93.1669661113132,,,,,
70,2020-04-16,143.3000030517578,2685695.0,4.3000030517578125,-1.9499969482421875,-2.6999969482421875,0.850006103515625,5.1999969482421875,5.1500091552734375,-1.7751572518684096,135.6190472557431,3863628.619047619,12.754762922014509,90.36290448500921,,,,,
71,2020-04-17,143.89999389648438,2383979.0,7.0,0.5999908447265625,-1.350006103515625,-2.100006103515625,1.4499969482421875,5.79998779296875,0.137442717963278,135.38809458414713,3621762.095238095,11.583334059942336,116.09079909365659,,,,,
72,2020-04-20,146.6999969482422,6835058.0,12.849990844726562,2.8000030517578125,3.399993896484375,1.4499969482421875,0.6999969482421875,4.25,-36.79548023992574,135.9595231555757,3633776.8095238097,11.545237949916295,137.34625559280815,,,,,
73,2020-04-21,135.9499969482422,3576177.0,8.850006103515625,-10.75,-7.9499969482421875,-7.350006103515625,-9.300003051757812,-10.050003051757812,2.4204659773230373,136.08095187232607,3499877.5714285714,11.392857142857142,15.312695127303178,,,,2.4204659773230373,1.0
74,2020-04-22,137.60000610351562,6012030.0,6.6999969482421875,1.6500091552734375,-9.099990844726562,-6.29998779296875,-5.6999969482421875,-7.649993896484375,0.5295458520275748,136.43333326067244,3583512.904761905,11.24047597249349,-4.861050807466722,,,,,
75,2020-04-23,140.5,3371195.0,5.0,2.899993896484375,4.5500030517578125,-6.1999969482421875,-3.399993896484375,-2.8000030517578125,1.5294342225515947,136.98571450369698,3481327.904761905,10.776190258207775,36.709379839038874,,,,,
76,2020-04-24,134.64999389648438,1823167.0,6.4499969482421875,-5.850006103515625,-2.95001220703125,-1.3000030517578125,-12.050003051757812,-9.25,2.431369119811362,136.84047626313708,3354033.4285714286,10.469046819777716,-10.104495331359026,,,,,
77,2020-04-27,134.60000610351562,2996533.0,4.25,-0.04998779296875,-5.899993896484375,-3.0,-1.3499908447265625,-12.099990844726562,-0.026571677512997986,137.49285743350075,3427385.3333333335,9.871427626836867,-28.67177795375394,,,,,
78,2020-04-28,139.3000030517578,5721109.0,6.8499908447265625,4.6999969482421875,4.6500091552734375,-1.1999969482421875,1.6999969482421875,3.350006103515625,3.2872186482017947,137.91904776436942,3455727.523809524,9.409522646949405,6.172982457383682,,,,,
79,2020-04-29,139.5,4774187.0,5.0500030517578125,0.1999969482421875,4.899993896484375,4.850006103515625,-1.0,1.899993896484375,0.07810080965866818,138.26190476190476,3551102.238095238,9.178570701962425,-1.710068322253138,,,,,
80,2020-04-30,141.39999389648438,4899422.0,7.149993896484375,1.899993896484375,2.0999908447265625,6.79998779296875,6.75,0.899993896484375,0.4244545976730281,138.31666637602308,3404395.904761905,8.569046747116815,69.03129003916213,,,,,
81,2020-05-04,131.5500030517578,6012691.0,7.5,-9.849990844726562,-7.9499969482421875,-7.75,-3.0500030517578125,-3.0999908447265625,1.2126498557327567,138.48571414039247,3482220.904761905,7.747618175688244,-90.25628700207926,,,,,
